date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:21:36	22584/22584	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Nov%202020%2006:51:30%20GMT	https://sites.google.com/site/vmkale/_/rsrc/1603352043000/system/errors/NodeNotFound?suri=wuid:gx:58c5d698886d7099	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/_/rsrc/1603352043000/system/errors/NodeNotFound49c3.html	(from https://sites.google.com/site/vmkale/ug/NMO/conm-home-assignments)
12:21:38	1611494/1611494	---M--	200	added ('OK')	text/javascript	date:Thu,%2022%20Oct%202020%2008:30:16%20GMT	https://ssl.gstatic.com/sites/p/0bb9d3/system/js/jot_min__en.js	D:/git/vmkale.a4u.ac.in/a4u/ssl.gstatic.com/sites/p/0bb9d3/system/js/jot_min__en.js	(from https://sites.google.com/site/vmkale/system/app/pages/reportAbuse)
12:21:41	235/235	---M--	200	added ('OK')	image/gif	date:Thu,%2022%20Oct%202020%2008:30:16%20GMT	https://ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/filecabinet/icon-folder.gif	D:/git/vmkale.a4u.ac.in/a4u/ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/filecabinet/icon-folder.gif	(from https://ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/filecabinet/filecabinet.css)
12:21:45	348/348	---M--	200	added ('OK')	image/gif	date:Thu,%2022%20Oct%202020%2008:30:16%20GMT	https://ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/filecabinet/icon-trash.gif	D:/git/vmkale.a4u.ac.in/a4u/ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/filecabinet/icon-trash.gif	(from https://ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/filecabinet/filecabinet.css)
12:21:49	79/79	---M--	200	added ('OK')	image/gif	date:Thu,%2022%20Oct%202020%2008:30:16%20GMT	https://ssl.gstatic.com/sites/p/0bb9d3/system/app/images/icon_new.gif	D:/git/vmkale.a4u.ac.in/a4u/ssl.gstatic.com/sites/p/0bb9d3/system/app/images/icon_new.gif	(from https://ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/filecabinet/filecabinet.css)
12:21:58	1647/1647	---M--	200	added ('OK')	image/gif	date:Thu,%2022%20Oct%202020%2008:30:16%20GMT	https://ssl.gstatic.com/sites/p/0bb9d3/system/app/images/icon_sprites.gif	D:/git/vmkale.a4u.ac.in/a4u/ssl.gstatic.com/sites/p/0bb9d3/system/app/images/icon_sprites.gif	(from https://ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/filecabinet/filecabinet.css)
12:22:03	2473/2473	---M--	200	added ('OK')	image/gif	date:Thu,%2022%20Oct%202020%2008:30:16%20GMT	https://ssl.gstatic.com/sites/p/0bb9d3/system/app/images/tree_ltr.gif	D:/git/vmkale.a4u.ac.in/a4u/ssl.gstatic.com/sites/p/0bb9d3/system/app/images/tree_ltr.gif	(from https://ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/filecabinet/filecabinet.css)
12:22:13	22490/22490	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Nov%202020%2006:52:12%20GMT	https://sites.google.com/site/vmkale/pg/afm/goog_1422899689	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/pg/afm/goog_1422899689.9c.delayed	(from https://sites.google.com/site/vmkale/pg/afm/afm-qpapers)
12:22:15	73/73	---M--	200	added ('OK')	image/gif	date:Thu,%2022%20Oct%202020%2008:30:16%20GMT	https://ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/list/icon-delete.gif	D:/git/vmkale.a4u.ac.in/a4u/ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/list/icon-delete.gif	(from https://ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/list/list.css)
12:22:16	12847/12847	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:%221603352043000|#public|0|en|||0|-1808380672|338416608%22	https://sites.google.com/site/vmkale/ug/NMO/CONM-programs	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/ug/NMO/CONM-programs	(from https://sites.google.com/site/vmkale/)
12:22:17	86/86	---M--	200	added ('OK')	image/gif	date:Thu,%2022%20Oct%202020%2008:30:16%20GMT	https://ssl.gstatic.com/sites/p/0bb9d3/system/app/images/icon_close.gif	D:/git/vmkale.a4u.ac.in/a4u/ssl.gstatic.com/sites/p/0bb9d3/system/app/images/icon_close.gif	(from https://ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/list/list.css)
12:22:19	64/64	---M--	200	added ('OK')	image/gif	date:Thu,%2022%20Oct%202020%2008:30:16%20GMT	https://ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/list/icon-down.gif	D:/git/vmkale.a4u.ac.in/a4u/ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/list/icon-down.gif	(from https://ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/list/list.css)
12:22:20	63/63	---M--	200	added ('OK')	image/gif	date:Thu,%2022%20Oct%202020%2008:30:16%20GMT	https://ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/list/icon-up.gif	D:/git/vmkale.a4u.ac.in/a4u/ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/list/icon-up.gif	(from https://ssl.gstatic.com/sites/p/0bb9d3/system/app/pagetypes/list/list.css)
12:22:24	536/536	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:52:22%20GMT	https://sites.google.com/site/vmkale/ui-icons_256x240_black.png?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/ui-icons_256x240_black6fb5.png	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges)
12:22:24	83/83	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:%221603352043000|#public|0|en|||0|-1808380672|338416608%22	https://sites.google.com/site/vmkale/system/app	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/system/app	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges)
12:22:24	530/530	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:52:22%20GMT	https://sites.google.com/site/vmkale/ui-icons_256x240.png?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/ui-icons_256x2406fb5.png	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges)
12:22:24	523/523	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:52:22%20GMT	https://sites.google.com/site/vmkale/sSecurity.jpg?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/sSecurity6fb5.jpg	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges)
12:22:25	491/491	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:52:25%20GMT	https://sites.google.com/site/vmkale/sExam.jpg?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/sExam.a16fb5.delayed	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:22:27	29903/29903	---M--	200	added ('OK')	image/jpeg	etag:%221592368494318%22	https://0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sExam.jpg?attachauth=ANoY7cpXcC1fUlco-n7dNbDs4wKlAJrW7f5uSfHYXxNLSlPs9gutu3pIdzB8HmV8OLNhGI2MLrpYODmkC67UnOOjWVJLtceq9GQcZy6nuM1ru2Rw23aF-5wiLFe-22HYMAc7LGyQ5piA56_h7KdOi8-CVwU_YUU8Z4T2nqeNp1nsMI5ASemiIebwdRMsM0jSnlqkgS_3C9Jj&attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sExam423f.jpg	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:22:34	524/524	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:52:34%20GMT	https://sites.google.com/site/vmkale/sConfigure.jpg?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/sConfigure.a36fb5.delayed	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:22:36	25431/25431	---M--	200	added ('OK')	image/jpeg	etag:%221592361710468%22	https://0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sConfigure.jpg?attachauth=ANoY7cqy6z_41CGY0auUhX1tbYN3l89thHTpSnHh-xRc9SB67pvzFTPqT8W6Wr9G4U_Su5XfeKFeEfxHmdUck_YkLZtjHMMtZxVDyyr-5X5pbtaLO8z2-vrwp0k5cEeY7CYWMd5pFr-dC-RNnBgZyqaQiwX9IkxT4BWudUgxDxrsIGpF6QOSVtkBvIloLUs9QiDlQBEmEEuBVtKHQcBnrzqaxi721EtnmQ%3D%3D&attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sConfigure3ced.jpg	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:22:38	524/524	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:52:38%20GMT	https://sites.google.com/site/vmkale/sReception.jpg?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/sReception.a56fb5.delayed	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:22:41	29357/29357	---M--	200	added ('OK')	image/jpeg	etag:%221591008242485%22	https://0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sReception.jpg?attachauth=ANoY7cqP9nkhjMBpmdtmV9nqlC8FkeS3g9zyT1QLQmKEQ1cydQjfZGUWUsFmfHjXno8_9ZThWYGjyQU49EMwPf8Q6SdztQ7hPf6aFAj33oRN0yYhIk5uVzDWqCuGAgNTV-YKyrjFLIwDp0svK-EiyJiXga7QJzxQUmnETGmF2wi5HTAoA4rq6md48PhhW6nDFtmUWzvCDgelqXnYP1pLFSg0cvUZxmSD7g%3D%3D&attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sReception45e1.jpg	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:22:43	491/491	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:52:43%20GMT	https://sites.google.com/site/vmkale/lnbrs.jpg?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/lnbrs.a76fb5.delayed	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:22:47	581252/581252	---M--	200	added ('OK')	image/jpeg	etag:%221590833608513%22	https://0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/lnbrs.jpg?attachauth=ANoY7coZVvTXitdmnIDgoonlG24fZe9A0241Eombyhf8fKo6eM8H9KyezJ_37LDlyyJBhSYgbkys5UgH3qnTrwl0lP3AS81WRwU3DiQQnbk4PRmLuWymDVu4WmlSiwGLWzYLtq-Oy0lpy9j5KOupW2fwsMGpnYkgSsEjBZ2TZJVe8G4pYztYlgn-JPpUHjeRSc5Go-oyBhRB&attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/lnbrsa7c8.jpg	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:22:47	491/491	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:52:47%20GMT	https://sites.google.com/site/vmkale/lnbrs.png?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/lnbrs.a96fb5.delayed	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:22:49	34414/34414	---M--	200	added ('OK')	image/png	etag:%221590832792306%22	https://0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/lnbrs.png?attachauth=ANoY7cqyKbIET0UVJ3dB3KUySeF-MUQKHJBA1YoaXP1jU90slRe-N2fZfTfkmyGnKYgCFaeXmr_yPMF473_I8YqVP7uCnd6yov7jkirnAvwjuxCU2QzQ7e9KGlJ22pQfmHt4LG1lP87iCqRNhJyzH9HEAMD0vrBf0fp_Wn8WGHm4Eu0rYpZzYi2lxacHZMhUM3h0Nmm2CNjI&attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/lnbrsfdfb.png	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:22:51	523/523	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:52:51%20GMT	https://sites.google.com/site/vmkale/sAccounts.jpg?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/sAccounts.ab6fb5.delayed	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:22:53	27343/27343	---M--	200	added ('OK')	image/jpeg	etag:%221589471263249%22	https://0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sAccounts.jpg?attachauth=ANoY7cranyWG-olrOfUBb1zSfXdc3Z4INDDKl2pfPKTrLcmPgNph6Bbnypw9nqGmjWFIqSihEaC_Epd6gmEUTKo7kdoJyN0aS-TPisl1v3VGV8uQzv-waCX-epROlAyiA1msxim1q5p2tuEeq-v4MiEKIjztibMzPJspNRCgwMi0qgtlAkx_fIVFqTdhHN2CE8c2donl7hLFCa8mg5qPfRQIGGTV0ef9aQ%3D%3D&attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sAccounts8779.jpg	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:22:56	523/523	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:52:56%20GMT	https://sites.google.com/site/vmkale/sPharmacy.jpg?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/sPharmacy.ad6fb5.delayed	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:22:59	28792/28792	---M--	200	added ('OK')	image/jpeg	etag:%221589471252544%22	https://0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sPharmacy.jpg?attachauth=ANoY7cofTEbwzEpVGar5LOsvtURdB1tf61epmsCqotVPPw_3ixZ4QsQoFog8mdNP7HO-owiO_N-vvi9Mld5dzk3RZ5GvEEPYsWtDbSeQ0NS95yObLd8JuhR5Z6vs22bOMpw1MTl2iwM-JHfMCF300uyblwrTZd_YFs4j3wV-9cS_NgwRtBOVzbD213YCUaUYckbeAg5VfRxOe6KIwkUv8tZVTtDLfFc3Cw%3D%3D&attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sPharmacy56ad.jpg	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:23:00	522/522	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:53:00%20GMT	https://sites.google.com/site/vmkale/sReports.jpg?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/sReports.af6fb5.delayed	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:23:02	26319/26319	---M--	200	added ('OK')	image/jpeg	etag:%221589471241577%22	https://0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sReports.jpg?attachauth=ANoY7cqk7LJRynjcxVQi9cpM12ZTk4k9_pmQCCCz1jghGH8yM4KWkZHfLEMpuDOIRod4DpKQjeL7rpRZFat_kMXVBO9teKIpshWcjn6Acr3THvbIPrnxa1GNaVop4k1Op7Dp3iEf58J5D4kQSnc2GBC358rzhRy5vR1LLqUz2L8NQu-HR5FFtEiRzjByJYQjatRI7Vq6BVEPv0N9hZFmpJgW36zJ_CbAYA%3D%3D&attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sReportsb930.jpg	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:23:04	526/526	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:53:04%20GMT	https://sites.google.com/site/vmkale/sInvestigate.jpg?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/sInvestigate.b16fb5.delayed	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:23:07	28163/28163	---M--	200	added ('OK')	image/jpeg	etag:%221589471231222%22	https://0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sInvestigate.jpg?attachauth=ANoY7cq_3xihiZ1r1-JoTeGPED4QcBJOjvkPDqarM0rEkpXxZf5bSNrHZOPaHlOrtMEi18q215S8xtu6jBUSFntygNW4XpqlI7qK7y6OKXHHtC1nWzGnfqm211458Bg_F16hVLfvrxXDCkjAHyaI9DpnFHnx-IvRJC7pfrECcaE13CiqQJ1QyL_soqtaMbEL0UAc3elgaSNrlMDVLQxMUKCy1KQwsiE9Lg%3D%3D&attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sInvestigate9928.jpg	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:23:08	526/526	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:53:08%20GMT	https://sites.google.com/site/vmkale/sHospitality.jpg?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/sHospitality.b36fb5.delayed	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:23:11	27511/27511	---M--	200	added ('OK')	image/jpeg	etag:%221589471216366%22	https://0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sHospitality.jpg?attachauth=ANoY7cqSjI3cMbcJGRPAPUa_S-a1T8NBRtlSvJlZo4XKxx-Mzp5AX3HMQUgYn6E_Qgaiu7bCv2Eih_hl88Pg9fJhVw75MwcpqiJvbiN0Zu9QoX-DjItUeVhbQm10K-hSoq2-PvX6Nsb3i6MWC-74fCZ3I157Scn5gKnzlYvHvkHvUvSZxDJeQRBKSqa_fdLh-g5rotUsUCJcoICsEzqcTCdtiYJnTSs44w%3D%3D&attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sHospitality81d1.jpg	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:23:12	492/492	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:53:12%20GMT	https://sites.google.com/site/vmkale/sStaff.jpg?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/sStaff.b56fb5.delayed	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:23:15	27662/27662	---M--	200	added ('OK')	image/jpeg	etag:%221589471207332%22	https://0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sStaff.jpg?attachauth=ANoY7cpGqJ-WSq3L9LH0jfh1N2-MkDptdsHCwZqxH4hS7ner8EJv2JBYqagi0FPYp7b4oAgFx6RUZdycGxgCgNdajjtrLuD1eqWnrJKKjDQXffrEsXWeHAui3vQkGtds19njNmQZMkxpqe1wxQZMDNbzLekBz25mlXWu6EYV62nDyVqNP9uYbAg9jvLJ3KD8j6FEasueO182&attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sStaffbedc.jpg	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:23:16	491/491	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:53:16%20GMT	https://sites.google.com/site/vmkale/sCare.jpg?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/sCare.b76fb5.delayed	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:23:19	26880/26880	---M--	200	added ('OK')	image/jpeg	etag:%221589471194134%22	https://0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sCare.jpg?attachauth=ANoY7crS0nlBza4RVSvzsr94Qn-sE-hre0q9w6FaIr4tyFt0nlXRyVULWHvxz-O8jm2BLtbKszz8-P1hEdweYXLtqXG36Wgk8iyfsRJr52cz0bjkVykZawpYYY0xXp-YrrMMM8CS4Q8fV8JJw6Z74WaPDCUouzQHQdMs8H1nXsozy30-ZBjNZhClpkK0fGzCJ03RwOV-vCLP&attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sCare830d.jpg	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:23:20	524/524	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:53:20%20GMT	https://sites.google.com/site/vmkale/sInventory.jpg?attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/sInventory.b96fb5.delayed	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:23:24	27208/27208	---M--	200	added ('OK')	image/jpeg	etag:%221589471163526%22	https://0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sInventory.jpg?attachauth=ANoY7coGVwi_q3bolMUGc9DRWPGlP9ycN01Ad1dYOp6OBdVdgQ3w3zsGuzwgCHei6Bq4UY8BXbVyPABAeA3g810ZTvbgIhCGsvMDkI4jkLsVNMPTXBnpd9NjiLvJwEggXM9h5uoeX2VI8KJvguIfij7wtmfDxawlC36TVmEKxROUqAq1wJpY3fbxctJDfSaDt7ljXaPokr9p0FpU2dOh0D2Gnpx605eUZQ%3D%3D&attredirects=0	D:/git/vmkale.a4u.ac.in/a4u/0a9c32bb-a-62cb3a1a-s-sites.googlegroups.com/site/vmkale/sInventory604b.jpg	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:23:26	32785/32785	---MCZ	200	added ('OK')	text/html	etag:%221603352043000|#public|0|en|||0|-1808380672|338416608%22	https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=50	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/system/app/pages/recentChangese164.html	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:23:28	32660/32660	---MCZ	200	added ('OK')	text/html	etag:%221603352043000|#public|0|en|||0|-1808380672|338416608%22	https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=0	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/system/app/pages/recentChangesf13c.html	(from https://sites.google.com/site/vmkale/system/app/pages/recentChanges?offset=25)
12:23:30	2432/2432	---M--	200	added ('OK')	image/gif	date:Wed,%2004%20Nov%202020%2006:53:30%20GMT	https://sites.google.com/site/vmkale/_/rsrc/1603352043000/system/app/images/spinner.gif	D:/git/vmkale.a4u.ac.in/a4u/sites.google.com/site/vmkale/_/rsrc/1603352043000/system/app/images/spinner.gif	(from https://sites.google.com/site/vmkale/_/rsrc/1603352043000/system/app/css/camelot/dashboard.css)
12:23:31	495/495	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202019%2018:15:00%20GMT	https://www.gstatic.com/images/branding/product/1x/atari_24dp.png	D:/git/vmkale.a4u.ac.in/a4u/www.gstatic.com/images/branding/product/1x/atari_24dp.png	(from https://sites.google.com/site/vmkale/_/rsrc/1603352043000/system/app/css/camelot/dashboard.css)
12:23:32	597/597	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202019%2018:15:00%20GMT	https://www.gstatic.com/images/branding/product/1x/sites_24dp.png	D:/git/vmkale.a4u.ac.in/a4u/www.gstatic.com/images/branding/product/1x/sites_24dp.png	(from https://sites.google.com/site/vmkale/_/rsrc/1603352043000/system/app/css/camelot/dashboard.css)
12:23:43	463/463	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2004%20Nov%202020%2006:53:44%20GMT	https://accounts.google.com/AccountChooser?continue=https%3A%2F%2Fsites.google.com%2Fsite%2Fsites%2Fsystem%2Fapp%2Fimages%2Ficon_plusone.png&followup=https%3A%2F%2Fsites.google.com%2Fsite%2Fsites%2Fsystem%2Fapp%2Fimages%2Ficon_plusone.png&service=jotspot&rip=1	D:/git/vmkale.a4u.ac.in/a4u/accounts.google.com/AccountChooser.c1d7eb.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fsites.google.com%2Fsite%2Fsites%2Fsystem%2Fapp%2Fimages%2Ficon_plusone.png&followup=https%3A%2F%2Fsites.google.com%2Fsite%2Fsites%2Fsystem%2Fapp%2Fimages%2Ficon_plusone.png&service=jotspot&sacu=1&rip=1)
12:23:43	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=IN&hl=en-GB&privacy=true	D:/git/vmkale.a4u.ac.in/a4u/accounts.google.com/TOS.c25577.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fsites.google.com%2Fsite%2Fsites%2Fsystem%2Fapp%2Fimages%2Ficon_plusone.png&followup=https%3A%2F%2Fsites.google.com%2Fsite%2Fsites%2Fsystem%2Fapp%2Fimages%2Ficon_plusone.png&service=jotspot&sacu=1&rip=1)
12:23:43	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=IN&hl=en-GB	D:/git/vmkale.a4u.ac.in/a4u/accounts.google.com/TOS.c3130e.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fsites.google.com%2Fsite%2Fsites%2Fsystem%2Fapp%2Fimages%2Ficon_plusone.png&followup=https%3A%2F%2Fsites.google.com%2Fsite%2Fsites%2Fsystem%2Fapp%2Fimages%2Ficon_plusone.png&service=jotspot&sacu=1&rip=1)
12:23:46	370206/370206	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Nov%202020%2006:53:45%20GMT	https://accounts.google.com/SignUp?hl=en-GB	D:/git/vmkale.a4u.ac.in/a4u/accounts.google.com/SignUp3e1d.html	(from https://accounts.google.com/SignUp?service=jotspot&continue=https%3A%2F%2Fsites.google.com%2Fsite%2Fsites%2Fsystem%2Fapp%2Fimages%2Ficon_plusone.png)
12:23:46	291/291	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2020:15:00%20GMT	https://ssl.gstatic.com/ui/v1/dialog/close-x.png	D:/git/vmkale.a4u.ac.in/a4u/ssl.gstatic.com/ui/v1/dialog/close-x.png	(from https://accounts.google.com/SignUp?service=jotspot&continue=https%3A%2F%2Fsites.google.com%2Fsite%2Fsites%2Fsystem%2Fapp%2Fimages%2Ficon_plusone.png)
